X,Y,Distancia,LabelLinea,Linea,Nodo,Nombre,Package,Ruta,Sublinea,ObjectId
-659053.222032487,4493812.69494024,12077,A3,103,736,Avda. Las Ciencias (Edif. Las Camelias),540,10311,10310,2329
-659053.222032487,4493812.69494024,12586,B4,119,736,Avda. Las Ciencias (Edif. Las Camelias),540,11911,11910,2330
-668655.942193767,4496492.93891652,0,C1,81,737,Américo Vespucio (F. de Comunicación),540,8111,8110,2331
-668655.942193767,4496492.93891652,6644,C1,81,737,Américo Vespucio (F. de Comunicación),540,8112,8110,2332
-667851.230148031,4496616.97155884,3440,02,2,738,Juan Bautista Muñoz (Esc. de Ingenieria),540,211,210,2333
-667851.230148031,4496616.97155884,853,C1,81,738,Juan Bautista Muñoz (Esc. de Ingenieria),540,8111,8110,2334
-658908.681733223,4493175.07507757,1431,29,29,739,Andalucía Residencial (Edificio Málaga),540,2912,2910,2335
-658908.681733223,4493175.07507757,4385,39,39,739,Andalucía Residencial (Edificio Málaga),540,3912,3910,2336
-658908.681733223,4493175.07507757,4385,39,39,739,Andalucía Residencial (Edificio Málaga),540,3914,3911,2337
-658908.681733223,4493175.07507757,16757,B4,119,739,Andalucía Residencial (Edificio Málaga),540,11911,11910,2338
-660767.056982439,4497916.7292664,7392,C6B,109,740,Ulpiano Blanco (Bda. Aeropuerto Viejo),540,10912,10910,2339
-667785.51553642,4495727.92516692,4356,02,2,741,Puente La Barqueta,540,211,210,2340
-667785.51553642,4495727.92516692,1769,C1,81,741,Puente La Barqueta,540,8111,8110,2341
-665057.616007913,4487485.77712171,5542,34,34,742,Maria Galiana (Sta.M. de La Cabeza),540,3411,3410,2342
-665057.616007913,4487485.77712171,6002,37,37,742,Maria Galiana (Sta.M. de La Cabeza),540,3711,3710,2343
-659148.715231275,4494079.40575806,2309,22,22,743,Avda. Las Ciencias (Edif. Albéniz),540,2212,2210,2344
-659148.715231275,4494079.40575806,9063,27,27,743,Avda. Las Ciencias (Edif. Albéniz),540,2711,2710,2345
-659148.715231275,4494079.40575806,11836,A3,103,743,Avda. Las Ciencias (Edif. Albéniz),540,10311,10310,2346
-659148.715231275,4494079.40575806,12169,A3,103,743,Avda. Las Ciencias (Edif. Albéniz),540,10313,10311,2347
-659148.715231275,4494079.40575806,12345,B4,119,743,Avda. Las Ciencias (Edif. Albéniz),540,11911,11910,2348
-664388.261193819,4494920.20384519,2079,20,20,744,Hespérides (Alcalde Manuel del Valle),540,2012,2010,2349
-668365.056839127,4494094.90620559,3528,06,6,745,Torneo (San Laureano),540,611,610,2350
-668365.056839127,4494094.90620559,4814,C4,84,745,Torneo (San Laureano),540,8412,8410,2351
-668365.056839127,4494094.90620559,4632,A2,102,745,Torneo (San Laureano),540,10212,10210,2352
-668365.056839127,4494094.90620559,4632,A2,102,745,Torneo (San Laureano),540,10214,10211,2353
-668389.102650638,4493698.31602323,3950,06,6,746,Cristo de La Expiración (Plaza de Armas) [C],540,611,610,2354
-668389.102650638,4493698.31602323,659,43,43,746,Cristo de La Expiración (Plaza de Armas) [C],540,4311,4310,2355
-668320.627816593,4494169.73621807,7104,06,6,747,Torneo (San Laureano),540,612,610,2356
-668320.627816593,4494169.73621807,3744,C3,83,747,Torneo (San Laureano),540,8312,8310,2357
-668320.627816593,4494169.73621807,2902,A2,102,747,Torneo (San Laureano),540,10211,10210,2358
-668320.627816593,4494169.73621807,3275,A2,102,747,Torneo (San Laureano),540,10213,10211,2359
-668320.627816593,4494169.73621807,5129,A7,107,747,Torneo (San Laureano),540,10711,10710,2360
-668320.627816593,4494169.73621807,5200,A7,107,747,Torneo (San Laureano),540,10713,10711,2361
-668320.627816593,4494169.73621807,3316,C5,121,747,Torneo (San Laureano),540,12111,12110,2362
-668257.248776955,4493821.78117597,10923,03,3,748,Torneo (Plaza de Armas) [C],540,311,310,2363
-668257.248776955,4493821.78117597,3457,C3,83,748,Torneo (Plaza de Armas) [C],540,8312,8310,2364
-668257.248776955,4493821.78117597,3029,C5,121,748,Torneo (Plaza de Armas) [C],540,12111,12110,2365
-667420.634891735,4492445.57424802,1337,21,21,749,Paseo Cristóbal Colón (Torre del Oro) [C][M],540,2111,2110,2366
-667420.634891735,4492445.57424802,1724,40,40,749,Paseo Cristóbal Colón (Torre del Oro) [C][M],540,4011,4010,2367
-667420.634891735,4492445.57424802,1696,41,41,749,Paseo Cristóbal Colón (Torre del Oro) [C][M],540,4111,4110,2368
-667420.634891735,4492445.57424802,1285,C4,84,749,Paseo Cristóbal Colón (Torre del Oro) [C][M],540,8411,8410,2369
-667420.634891735,4492445.57424802,1371,EA,100,749,Paseo Cristóbal Colón (Torre del Oro) [C][M],540,10011,10010,2370
-667420.634891735,4492445.57424802,6186,A2,102,749,Paseo Cristóbal Colón (Torre del Oro) [C][M],540,10212,10210,2371
-667420.634891735,4492445.57424802,6186,A2,102,749,Paseo Cristóbal Colón (Torre del Oro) [C][M],540,10214,10211,2372
-665791.305316835,4494027.02514666,5270,32,32,750,José Laguillo (Esperanza Trinidad),540,3212,3210,2373
-665791.305316835,4494027.02514666,3374,C2,82,750,José Laguillo (Esperanza Trinidad),540,8212,8210,2374
-665791.305316835,4494027.02514666,6310,A8,110,750,José Laguillo (Esperanza Trinidad),540,11012,11010,2375
-665791.305316835,4494027.02514666,6310,A8,110,750,José Laguillo (Esperanza Trinidad),540,11014,11011,2376
-665606.157849192,4493914.78185303,1547,32,32,751,José Laguillo (Juan Antonio Cavestany),540,3211,3210,2377
-665606.157849192,4493914.78185303,4605,C1,81,751,José Laguillo (Juan Antonio Cavestany),540,8111,8110,2378
-665606.157849192,4493914.78185303,1619,A7,107,751,José Laguillo (Juan Antonio Cavestany),540,10712,10710,2379
-665606.157849192,4493914.78185303,1619,A7,107,751,José Laguillo (Juan Antonio Cavestany),540,10714,10711,2380
-664836.744846632,4493143.54248393,2834,28,28,752,Luis de Morales (Luis Montoto),540,2811,2810,2381
-664836.744846632,4493143.54248393,4158,32,32,752,Luis de Morales (Luis Montoto),540,3212,3210,2382
-664836.744846632,4493143.54248393,2262,C2,82,752,Luis de Morales (Luis Montoto),540,8212,8210,2383
-666096.151048441,4488906.74443672,14067,03,3,753,Dr. Fleming (Est. Benito Villamarín),540,312,310,2384
-666096.151048441,4488906.74443672,3667,34,34,753,Dr. Fleming (Est. Benito Villamarín),540,3411,3410,2385
-665309.698961419,4493731.98818859,3370,21,21,754,José Laguillo (Estación de Santa Justa) [R],540,2112,2110,2386
-665309.698961419,4493731.98818859,4808,32,32,754,José Laguillo (Estación de Santa Justa) [R],540,3212,3210,2387
-665309.698961419,4493731.98818859,2912,C2,82,754,José Laguillo (Estación de Santa Justa) [R],540,8212,8210,2388
-665309.698961419,4493731.98818859,5848,A8,110,754,José Laguillo (Estación de Santa Justa) [R],540,11012,11010,2389
-665309.698961419,4493731.98818859,5848,A8,110,754,José Laguillo (Estación de Santa Justa) [R],540,11014,11011,2390
-665321.32375528,4493712.21245689,4401,21,21,755,José Laguillo (Estación de Santa Justa) [R],540,2111,2110,2391
-665321.32375528,4493712.21245689,1839,32,32,755,José Laguillo (Estación de Santa Justa) [R],540,3211,3210,2392
-665321.32375528,4493712.21245689,4897,C1,81,755,José Laguillo (Estación de Santa Justa) [R],540,8111,8110,2393
-665321.32375528,4493712.21245689,1911,A7,107,755,José Laguillo (Estación de Santa Justa) [R],540,10712,10710,2394
-665321.32375528,4493712.21245689,1911,A7,107,755,José Laguillo (Estación de Santa Justa) [R],540,10714,10711,2395
-664535.137076187,4488919.56606402,718,31,31,756,Luis Ortiz Muñoz (Ctra. Su Eminencia),540,3112,3110,2396
-664535.137076187,4488919.56606402,7638,32,32,756,Luis Ortiz Muñoz (Ctra. Su Eminencia),540,3211,3210,2397
-664942.907384091,4492735.76520956,6261,LN,72,757,Luis de Morales (Est. Sánchez Pizjuán) [M],540,7212,7210,2398
-664942.907384091,4492735.76520956,5851,C1,81,757,Luis de Morales (Est. Sánchez Pizjuán) [M],540,8111,8110,2399
-664942.907384091,4492735.76520956,9382,EA,100,757,Luis de Morales (Est. Sánchez Pizjuán) [M],540,10012,10010,2400
-664942.907384091,4492735.76520956,2865,A7,107,757,Luis de Morales (Est. Sánchez Pizjuán) [M],540,10712,10710,2401
-664942.907384091,4492735.76520956,2865,A7,107,757,Luis de Morales (Est. Sánchez Pizjuán) [M],540,10714,10711,2402
-664942.907384091,4492735.76520956,621,LS,127,757,Luis de Morales (Est. Sánchez Pizjuán) [M],540,12711,12710,2403
-665612.049867388,4491942.70244685,0,52,52,758,Apeadero San Bernardo [R][C][M],540,5211,5210,2404
-665612.049867388,4491942.70244685,7465,52,52,758,Apeadero San Bernardo [R][C][M],540,5212,5210,2405
-665531.260181091,4492010.57002404,9352,22,22,759,Enramadilla (Apeadero San Bernardo) [R][C][M],540,2212,2210,2406
-665531.260181091,4492010.57002404,7590,28,28,759,Enramadilla (Apeadero San Bernardo) [R][C][M],540,2812,2810,2407
-665531.260181091,4492010.57002404,7934,29,29,759,Enramadilla (Apeadero San Bernardo) [R][C][M],540,2912,2910,2408
-665531.260181091,4492010.57002404,8547,LE,71,759,Enramadilla (Apeadero San Bernardo) [R][C][M],540,7112,7110,2409
-665531.260181091,4492010.57002404,7323,LN,72,759,Enramadilla (Apeadero San Bernardo) [R][C][M],540,7212,7210,2410
-665531.260181091,4492010.57002404,10444,EA,100,759,Enramadilla (Apeadero San Bernardo) [R][C][M],540,10012,10010,2411
-664812.221296394,4488987.94837311,1123,31,31,760,Victoria Dominguez(El Mago de Oz),540,3112,3110,2412
-664812.221296394,4488987.94837311,8043,32,32,760,Victoria Dominguez(El Mago de Oz),540,3211,3210,2413
-666452.060956301,4494295.34493361,2151,C5,121,761,Plaza San Román (Peñuelas),540,12112,12110,2414
-664228.221169407,4498102.80401615,19260,03,3,762,Agricultores (Sembradores),540,311,310,2415
-664228.221169407,4498102.80401615,5364,13,13,762,Agricultores (Sembradores),540,1311,1310,2416
-664228.221169407,4498102.80401615,7875,LN,72,762,Agricultores (Sembradores),540,7211,7210,2417
-663490.550763799,4493269.13894183,6609,22,22,763,Avenida de Andalucía (Los Arcos),540,2212,2210,2418
-663490.550763799,4493269.13894183,3662,24,24,763,Avenida de Andalucía (Los Arcos),540,2412,2410,2419
-663490.550763799,4493269.13894183,6328,27,27,763,Avenida de Andalucía (Los Arcos),540,2712,2710,2420
-663490.550763799,4493269.13894183,5191,29,29,763,Avenida de Andalucía (Los Arcos),540,2912,2910,2421
-663490.550763799,4493269.13894183,3766,A3,103,763,Avenida de Andalucía (Los Arcos),540,10312,10310,2422
-663490.550763799,4493269.13894183,3766,A3,103,763,Avenida de Andalucía (Los Arcos),540,10314,10311,2423
-663490.550763799,4493269.13894183,10846,B4,119,763,Avenida de Andalucía (Los Arcos),540,11912,11910,2424
-664414.16486084,4484996.34207631,2810,37,37,764,Glorieta Presos de Los Merinales,540,3712,3710,2425
-664414.16486084,4484996.34207631,2075,A6,106,764,Glorieta Presos de Los Merinales,540,10612,10610,2426
-664414.16486084,4484996.34207631,2075,A6,106,764,Glorieta Presos de Los Merinales,540,10614,10611,2427
-666320.684821344,4492262.80614811,0,38,38,765,Prado San Sebastián (Carlos V) [C][M],540,3811,3810,2428
-666320.684821344,4492262.80614811,5859,38,38,765,Prado San Sebastián (Carlos V) [C][M],540,3812,3810,2429
-666320.684821344,4492262.80614811,0,A7,107,765,Prado San Sebastián (Carlos V) [C][M],540,10711,10710,2430
-666320.684821344,4492262.80614811,4617,A7,107,765,Prado San Sebastián (Carlos V) [C][M],540,10712,10710,2431
-666320.684821344,4492262.80614811,0,38A,125,765,Prado San Sebastián (Carlos V) [C][M],540,12511,12510,2432
-666320.684821344,4492262.80614811,7765,38A,125,765,Prado San Sebastián (Carlos V) [C][M],540,12512,12510,2433
-667116.532295654,4496018.74143418,8865,06,6,766,Avda. Jiménez Becerril (F. Odontología),540,612,610,2434
-666306.352871051,4498619.87384554,4370,03,3,767,Navarra (Corvina),540,312,310,2435
-666306.352871051,4498619.87384554,4526,10,10,767,Navarra (Corvina),540,1011,1010,2436
-666306.352871051,4498619.87384554,7665,A2,102,767,Navarra (Corvina),540,10211,10210,2437
-666306.352871051,4498619.87384554,8038,A2,102,767,Navarra (Corvina),540,10213,10211,2438
-669103.258049462,4492629.41437565,8216,05,5,768,Ronda de Triana (San Vicente de Paúl),540,512,510,2439
-669103.258049462,4492629.41437565,5297,06,6,768,Ronda de Triana (San Vicente de Paúl),540,612,610,2440
-669103.258049462,4492629.41437565,1523,43,43,768,Ronda de Triana (San Vicente de Paúl),540,4312,4310,2441
-669103.258049462,4492629.41437565,3207,C1,81,768,Ronda de Triana (San Vicente de Paúl),540,8112,8110,2442
-669103.258049462,4492629.41437565,3322,A7,107,768,Ronda de Triana (San Vicente de Paúl),540,10711,10710,2443
-669103.258049462,4492629.41437565,3393,A7,107,768,Ronda de Triana (San Vicente de Paúl),540,10713,10711,2444
-669123.110444624,4492587.19499106,1137,05,5,769,Ronda de Triana (San Vicente de Paúl),540,511,510,2445
-669123.110444624,4492587.19499106,5421,06,6,769,Ronda de Triana (San Vicente de Paúl),540,611,610,2446
-669123.110444624,4492587.19499106,3218,C2,82,769,Ronda de Triana (San Vicente de Paúl),540,8211,8210,2447
-669203.157006528,4492959.15893194,8485,05,5,770,Ronda de Triana (Manuel Arellano),540,512,510,2448
-669203.157006528,4492959.15893194,5566,06,6,770,Ronda de Triana (Manuel Arellano),540,612,610,2449
-669203.157006528,4492959.15893194,3476,C1,81,770,Ronda de Triana (Manuel Arellano),540,8112,8110,2450
-669203.157006528,4492959.15893194,3591,A7,107,770,Ronda de Triana (Manuel Arellano),540,10711,10710,2451
-669203.157006528,4492959.15893194,3662,A7,107,770,Ronda de Triana (Manuel Arellano),540,10713,10711,2452
-669105.434390035,4493388.32334798,498,05,5,771,Ronda Triana (C.D. Álvarez Gordón),540,511,510,2453
-669105.434390035,4493388.32334798,4782,06,6,771,Ronda Triana (C.D. Álvarez Gordón),540,611,610,2454
-669105.434390035,4493388.32334798,1491,43,43,771,Ronda Triana (C.D. Álvarez Gordón),540,4311,4310,2455
-669105.434390035,4493388.32334798,2579,C2,82,771,Ronda Triana (C.D. Álvarez Gordón),540,8211,8210,2456
-669157.772517674,4493279.29360747,8735,05,5,772,Ronda Triana (C.D. Álvarez Gordón),540,512,510,2457
-669157.772517674,4493279.29360747,5816,06,6,772,Ronda Triana (C.D. Álvarez Gordón),540,612,610,2458
-669157.772517674,4493279.29360747,3726,C1,81,772,Ronda Triana (C.D. Álvarez Gordón),540,8112,8110,2459
-669157.772517674,4493279.29360747,3841,A7,107,772,Ronda Triana (C.D. Álvarez Gordón),540,10711,10710,2460
-669157.772517674,4493279.29360747,3912,A7,107,772,Ronda Triana (C.D. Álvarez Gordón),540,10713,10711,2461
-668949.428539442,4493587.6796605,6145,06,6,773,Cristo de La Expiración (Patrocinio),540,612,610,2462
-668949.428539442,4493587.6796605,4170,A7,107,773,Cristo de La Expiración (Patrocinio),540,10711,10710,2463
-668949.428539442,4493587.6796605,4241,A7,107,773,Cristo de La Expiración (Patrocinio),540,10713,10711,2464
-666147.480632625,4498822.53795406,4797,10,10,774,Corvina (Instituto San Jerónimo),540,1011,1010,2465
-666147.480632625,4498822.53795406,7936,A2,102,774,Corvina (Instituto San Jerónimo),540,10211,10210,2466
-666147.480632625,4498822.53795406,8309,A2,102,774,Corvina (Instituto San Jerónimo),540,10213,10211,2467
-667604.561485127,4492721.33563891,1073,21,21,775,Paseo Cristóbal Colón (Dos de Mayo),540,2111,2110,2468
-667604.561485127,4492721.33563891,1460,40,40,775,Paseo Cristóbal Colón (Dos de Mayo),540,4011,4010,2469
-667604.561485127,4492721.33563891,1432,41,41,775,Paseo Cristóbal Colón (Dos de Mayo),540,4111,4110,2470
-667604.561485127,4492721.33563891,1021,C4,84,775,Paseo Cristóbal Colón (Dos de Mayo),540,8411,8410,2471
-667604.561485127,4492721.33563891,5922,A2,102,775,Paseo Cristóbal Colón (Dos de Mayo),540,10212,10210,2472
-667604.561485127,4492721.33563891,5922,A2,102,775,Paseo Cristóbal Colón (Dos de Mayo),540,10214,10211,2473
-665979.690745639,4499076.5420268,5046,10,10,776,Corvina (Colegio Federico García Lorca),540,1011,1010,2474
-665979.690745639,4499076.5420268,8185,A2,102,776,Corvina (Colegio Federico García Lorca),540,10211,10210,2475
-665979.690745639,4499076.5420268,8558,A2,102,776,Corvina (Colegio Federico García Lorca),540,10213,10211,2476
-667805.527174113,4492910.5249603,854,21,21,777,Paseo Cristóbal Colón (Plaza de Toros),540,2111,2110,2477
-667805.527174113,4492910.5249603,1241,40,40,777,Paseo Cristóbal Colón (Plaza de Toros),540,4011,4010,2478
-667805.527174113,4492910.5249603,1213,41,41,777,Paseo Cristóbal Colón (Plaza de Toros),540,4111,4110,2479
-667805.527174113,4492910.5249603,802,C4,84,777,Paseo Cristóbal Colón (Plaza de Toros),540,8411,8410,2480
-667805.527174113,4492910.5249603,5703,A2,102,777,Paseo Cristóbal Colón (Plaza de Toros),540,10212,10210,2481
-667805.527174113,4492910.5249603,5703,A2,102,777,Paseo Cristóbal Colón (Plaza de Toros),540,10214,10211,2482
-666861.795285112,4496428.25005768,13354,03,3,778,Concejal Jiménez Becerril (José Díaz),540,311,310,2483
-666861.795285112,4496428.25005768,9248,06,6,778,Concejal Jiménez Becerril (José Díaz),540,612,610,2484
-668161.702489902,4493272.88013845,9763,03,3,779,Arjona (Puente de Triana),540,312,310,2485
-668161.702489902,4493272.88013845,456,21,21,779,Arjona (Puente de Triana),540,2111,2110,2486
-668161.702489902,4493272.88013845,843,40,40,779,Arjona (Puente de Triana),540,4011,4010,2487
-668161.702489902,4493272.88013845,815,41,41,779,Arjona (Puente de Triana),540,4111,4110,2488
-668161.702489902,4493272.88013845,404,C4,84,779,Arjona (Puente de Triana),540,8411,8410,2489
-668161.702489902,4493272.88013845,5305,A2,102,779,Arjona (Puente de Triana),540,10212,10210,2490
-668161.702489902,4493272.88013845,5305,A2,102,779,Arjona (Puente de Triana),540,10214,10211,2491
-667986.268894609,4494729.90925928,11729,03,3,780,Torneo (San Lorenzo),540,311,310,2492
-667986.268894609,4494729.90925928,7623,06,6,780,Torneo (San Lorenzo),540,612,610,2493
-667986.268894609,4494729.90925928,4263,C3,83,780,Torneo (San Lorenzo),540,8312,8310,2494
-667986.268894609,4494729.90925928,3421,A2,102,780,Torneo (San Lorenzo),540,10211,10210,2495
-667986.268894609,4494729.90925928,3794,A2,102,780,Torneo (San Lorenzo),540,10213,10211,2496
-667986.268894609,4494729.90925928,5648,A7,107,780,Torneo (San Lorenzo),540,10711,10710,2497
-667986.268894609,4494729.90925928,5719,A7,107,780,Torneo (San Lorenzo),540,10713,10711,2498
-668080.488153144,4494738.46175723,8530,03,3,781,Torneo (San Lorenzo),540,312,310,2499
-668080.488153144,4494738.46175723,2968,06,6,781,Torneo (San Lorenzo),540,611,610,2500
-668080.488153144,4494738.46175723,4254,C4,84,781,Torneo (San Lorenzo),540,8412,8410,2501
-668080.488153144,4494738.46175723,4072,A2,102,781,Torneo (San Lorenzo),540,10212,10210,2502
-668080.488153144,4494738.46175723,4072,A2,102,781,Torneo (San Lorenzo),540,10214,10211,2503
-666368.404882171,4496865.57586535,0,06,6,782,Juventudes Musicales (Romanticismo),540,611,610,2504
-666368.404882171,4496865.57586535,9823,06,6,782,Juventudes Musicales (Romanticismo),540,612,610,2505
-661278.229605368,4498503.30365452,6772,C6B,109,783,Ulpiano Blanco (Ctra. Miraflores),540,10912,10910,2506
-666019.714021026,4494140.33864158,1172,32,32,784,José Laguillo (Puerta Osario),540,3211,3210,2507
-666019.714021026,4494140.33864158,4230,C1,81,784,José Laguillo (Puerta Osario),540,8111,8110,2508
-666019.714021026,4494140.33864158,1244,A7,107,784,José Laguillo (Puerta Osario),540,10712,10710,2509
