_RAJ2000	_DEJ2000	HIP	Vmag	RAICRS	DEICRS	Plx	B-V	Survey	Chart	Notes	SpType
238.2170111703	-37.3985884537	77772	7.74	238.21699367	-37.39851211	9.61	0.652	S	 	 	G3V
44.4478481208	63.5469391585	13809	11.13	44.44786629	63.54693228	4.97	0.682	 	G	 	G5
118.9244606872	81.0706689647	38725	10.6	118.92438521	81.07065443	0.94	0.454	 	G	 	F0
174.0137972533	27.9024606212	56584	8.26	174.01369442	27.90257809	5.12	0.528	S	 	 	F8V
253.1821480065	-30.6951653083	82570	8.65	253.18221412	-30.6951166	6.57	0.396	 	 	 	F3V
59.0644171786	-43.1158793664	18417	7.54	59.064428	-43.11582254	4.58	1.223	S	 	 	K2III
155.5822524059	41.4995163816	50801	3.06	155.58251355	41.4994335	13.11	1.603	S	 	Y	M0III SB
164.1356763007	-65.3024868175	53489	9.17	164.13602527	-65.30260312	8.49	0.574	 	 	 	F7/F8IV/V
199.0354352478	53.2374845697	64742	9.18	199.03545933	53.23756541	2.09	1.304	 	 	 	K5
118.5203336429	-34.0222352936	38587	7.48	118.5203642	-34.02224312	3.67	-0.088	S	 	 	B8/B9V
169.8723350562	47.4704743678	55299	9.13	169.87234685	47.47049284	2.82	0.474	 	 	 	F5
178.2846611028	21.0095396435	57951	10.15	178.28465199	21.00954414	1.06	0.351	 	 	 	F8
46.4473842127	18.1797913514	14403	8.51	46.44739639	18.17979315	5.33	0.34	 	 	 	A2
154.8244633986	-50.119472898	50537	8.97	154.82450521	-50.11948753	1.96	0.1	 	 	 	A1IV
4.4464715938	-66.3589059226	1419	7.79	4.44607568	-66.35889343	12.92	0.772	S	 	 	K0:Ib
120.5924775111	-34.4250323083	39320	9.81	120.59250627	-34.42504485	2.07	0.1	 	G	 	A1
93.9104818312	-19.8047090435	29722	8.2	93.91033179	-19.80457687	10.07	0.539	S	 	 	F6/F7V
81.7465161675	-2.3606484287	25480	6.62	81.74651337	-2.36064646	3.29	-0.163	S	 	 	B2V
91.9771156438	-9.4490801085	29066	8.24	91.97712035	-9.44895773	3.49	0.42	 	 	 	F0
149.6065046671	40.742940674	48894	7.78	149.60649623	40.74299349	3.14	1.007	S	 	 	K0
314.1941868156	-10.4485043876	103388	11.38	314.19424722	-10.44580703	67.71	1.563	 	G	G	M4
155.0095315672	28.4394440672	50585	8.89	155.00959716	28.43951922	6.08	0.463	 	 	 	G0
103.8830293543	37.9153533962	33291	6.73	103.88310653	37.91543849	3.83	0.937	S	 	D	K0
130.4584992019	7.4386990892	42672	10.23	130.45849528	7.43869136	1.02	1.259	 	G	 	R...
163.0276432605	-54.2702414065	53130	8.87	163.0278537	-54.27025424	4.57	0.424	 	 	 	F3/F5V
232.7319207455	42.911116755	75972	7.97	232.73189725	42.91117013	5.85	1.191	S	 	 	K0
110.2084450713	-29.8632641447	35604	7.88	110.20845404	-29.86328111	0.58	-0.152	S	 	 	B5Vn
310.1072881607	-32.8516884253	102021	8.48	310.10736136	-32.85177471	10.01	0.626	S	 	 	G2V
283.8136748703	-14.6910644314	92854	7.26	283.81375196	-14.69112923	8.12	0.407	S	 	 	A9/F0Vw...
194.4372191072	-60.8876639803	63258	8.82	194.43723939	-60.88766364	0.29	0.206	 	 	 	B1II/III
0.8594974927	-36.2511927412	277	6.96	0.85927886	-36.25120504	15.84	0.353	S	 	 	F2V
251.6214161233	-22.6283643582	82116	8.35	251.62132704	-22.62832107	7.48	0.573	S	 	 	F5V
244.7796691006	-41.3101582488	79944	10.17	244.77944719	-41.30988469	9.28	0.7	 	G	 	G6/G8V
108.2774882907	27.78257332	34885	8.07	108.27751895	27.78259257	8.08	0.428	S	 	 	F2
57.9806100772	-72.0271888592	18084	9.56	57.98063166	-72.02713738	5.96	0.557	 	 	D	G0V
103.8226542939	5.9104585292	33275	7.6	103.82264667	5.91045955	19.43	0.518	S	 	 	F8
115.9520512	-36.2184779728	37678	7.73	115.95205831	-36.21847807	2.01	1.236	 	 	 	K1III
87.186387227	18.2431787544	27450	7.25	87.1863385	18.24326956	8.72	0.384	S	 	 	F2
238.6065736602	5.2940558837	77893	6.87	238.60645913	5.29394629	11.43	1.041	S	 	 	K0
167.5747661772	74.5192995399	54590	10.15	167.57738128	74.51938409	4.4	0.64	 	 	 	G5
231.3354736886	52.6612962517	75502	10.72	231.33549084	52.66131521	2.75	0.836	 	G	 	G5
302.9456442805	-12.0762673224	99514	8.15	302.94565728	-12.07628543	5.75	0.94	 	 	 	G8III
203.0139557319	-20.95088547	66016	9.54	203.01396773	-20.95089422	2.68	0.419	 	 	 	F2IV
169.9021933545	-75.1424520317	55308	6.26	169.90242028	-75.14244982	6.13	-0.016	S	 	 	B9.5/A0V
53.0194174908	-29.016110949	16465	8.82	53.01935412	-29.01615589	4.47	0.233	S	 	 	A3V
79.8422288044	-50.6059673959	24829	5.44	79.84214072	-50.60652008	27.7	0.517	S	 	 	F7III-IV
104.1459082539	-8.3337344	33385	6.93	104.14592739	-8.3337239	5.57	0.24	S	 	 	A5V
33.5992616172	34.4604498901	10432	8.17	33.59921454	34.46048472	8.35	0.306	S	 	 	A3
170.7066006428	43.4827029867	55560	4.99	170.70672415	43.48273665	6.63	0.998	S	 	 	G8II
231.4401861001	-4.5042479107	75526	9.44	231.44015716	-4.50426806	2.16	0.963	 	 	 	K0
4.7731744139	-9.9648538692	1532	9.9	4.77326587	-9.96411989	48.17	1.318	 	 	 	K7V
236.2372675482	15.0551149286	77132	8.49	236.23734059	15.05510438	2.46	1.548	 	 	 	M0
72.2598903824	15.8631998396	22376	8.31	72.25987176	15.8632091	2.18	1.052	 	 	 	F8
212.7174339975	-39.1859455094	69272	8.73	212.71747793	-39.18591819	1.12	1.598	 	 	 	M3III
46.8960011553	75.8037102842	14526	7.14	46.8960184	75.80371568	0.5	1.916	S	 	P	M0
224.642617582	20.1314426954	73277	10.69	224.64263868	20.13144831	5.38	1.06	 	G	 	M0
65.5007181239	-15.5634048547	20394	8.73	65.50070402	-15.56334482	4.3	0.952	 	 	 	G8IV
68.6457315878	-72.7337085389	21315	7.0	68.64548928	-72.73383223	6.77	0.214	S	 	 	A6IV/V
35.4914016471	-21.5119422723	11023	10.52	35.49130561	-21.51186588	4.25	0.801	 	G	 	
307.6187386784	-45.521248392	101176	10.1	307.61883706	-45.52113034	3.43	0.737	 	 	 	
153.011984657	14.8770798036	49965	9.07	153.01204695	14.87708938	4.08	0.47	S	 	 	F2
210.3877308271	32.5827200876	68512	8.51	210.38772151	32.58272473	0.43	1.24	 	 	 	K2
221.6252864192	-27.8850999972	72252	10.67	221.62527157	-27.88510165	3.91	0.55	 	G	 	F8
131.5286407521	-11.0067676357	43035	6.22	131.52871402	-11.00680266	0.85	1.608	S	 	 	K5III
184.8049697219	-52.575023936	60080	8.53	184.80498396	-52.57503062	3.15	0.962	 	 	 	G8III
210.8936979477	-36.4647379129	68683	8.77	210.89380968	-36.46464334	7.83	0.739	 	 	 	G8V
105.9733651901	-49.5839197426	34059	4.92	105.97356647	-49.58425759	16.98	0.14	S	 	 	A4IV
115.5010411651	24.050451394	37517	8.14	115.50106669	24.05049896	3.89	0.268	S	 	 	A3
189.3860451386	55.9460392855	61610	8.87	189.38626047	55.94599556	5.94	0.42	S	 	 	F3Vws
280.462502479	-59.4304388244	91688	9.27	280.4625269	-59.43021813	8.05	0.763	 	 	 	G8V
180.2368368541	-66.8935551942	58595	8.71	180.23720493	-66.89358633	3.48	1.592	 	 	 	K3III
252.939254945	20.5740731607	82505	6.88	252.93932826	20.57398656	6.99	1.129	S	 	 	K0
315.4283015199	-23.799289931	103773	8.51	315.42826943	-23.79920474	8.26	0.661	S	 	 	G3V
265.0833069805	6.564609464	86483	7.18	265.08330769	6.56465703	2.48	1.546	S	 	 	K2
83.4765186272	27.1640273935	26094	7.84	83.47652084	27.16403714	1.88	1.445	 	 	 	K0
105.5515180286	37.723422038	33903	9.36	105.55147676	37.72360467	9.97	0.761	 	 	 	G0
98.9592414495	49.8825330421	31501	8.24	98.95929026	49.88255324	8.56	0.233	S	 	 	B9
253.1328292294	49.3896496278	82559	9.93	253.13275227	49.3897591	13.75	0.838	 	 	 	G5
115.4264507386	9.7047978549	37484	8.24	115.42649034	9.7048724	15.06	0.626	 	 	 	G0
40.6482910621	-79.7841160756	12654	9.44	40.64703164	-79.78437921	16.85	0.838	 	 	 	G8/K0IV/V
160.2078978742	-53.3756799159	52269	7.7	160.2079827	-53.37569185	2.26	1.271	 	 	 	K2III
74.6757131722	42.4988974812	23135	9.88	74.67571726	42.4989082	3.33	1.591	 	G	 	
272.2436358984	-45.1189913428	88912	8.64	272.2436783	-45.11885319	7.85	0.531	 	 	 	F7V
34.4814201644	19.6805978547	10710	8.9	34.48119107	19.68067415	15.0	0.664	S	 	 	G0
257.4317313826	-40.2219074332	83959	8.08	257.43176035	-40.22186502	1.65	0.275	 	 	 	B9IV/Vn...
175.8799684377	-62.4893957892	57175	5.0	175.87999922	-62.48939856	1.27	0.784	S	 	P	F9Ia
309.6424801819	61.0059394121	101869	9.51	309.64244809	61.00593336	1.86	0.043	 	 	 	A0
79.119421055	-29.8662655939	24585	9.23	79.11911314	-29.86618507	11.37	0.685	 	 	 	G5V
134.1717544024	72.8866761125	43906	9.61	134.17167453	72.88666255	0.77	1.238	 	 	 	K0
86.5621709912	80.3954126998	27230	7.95	86.56205314	80.39544437	3.31	1.024	S	 	 	G5
263.275069783	-33.0577875072	85885	7.27	263.2750748	-33.05777691	1.84	0.127	S	 	 	B2II
312.6819432247	29.8033460225	102896	9.24	312.68194132	29.80335346	1.42	0.072	 	 	 	A0p
112.6164747392	58.2202958284	36488	8.95	112.61637953	58.22058995	10.36	0.567	 	 	 	G0
117.3833775534	41.4689560285	38195	9.05	117.38316029	41.46962606	5.52	0.574	 	 	 	G5
32.384081373	-16.9627862838	10063	8.01	32.38386576	-16.96287427	8.55	0.333	S	 	 	F0V
211.2105606911	24.2835970609	68791	9.71	211.21072172	24.28357137	0.59	1.11	 	 	 	K0
260.5928850027	-26.2155489469	84996	8.11	260.59297755	-26.21540044	3.92	1.551	S	 	 	K0V
242.8237751015	-41.119803243	79320	5.86	242.82403118	-41.11949816	14.44	0.273	S	 	 	F0IV
26.0687355066	-19.0092709465	8114	9.03	26.06867949	-19.00928395	3.72	1.609	 	 	 	M1III:
83.3206987794	45.2391535772	26038	8.46	83.32069122	45.23919198	3.96	1.117	 	 	 	K0
79.1006221107	-32.5135339827	24578	7.07	79.1005342	-32.51349383	16.3	0.537	S	 	 	F6/F7V
105.5106569256	-57.3157692942	33887	7.32	105.51067754	-57.31575544	4.66	0.434	S	 	 	F2/F3II
40.9672673903	-76.4697651789	12747	8.97	40.96679501	-76.46983078	6.82	0.556	 	 	 	F7V
10.2467374515	21.0204508953	3225	7.05	10.24671196	21.02047943	6.57	1.05	S	 	 	K1III
152.3841273163	31.5871090069	49770	9.43	152.38419745	31.58717575	4.5	0.394	 	 	 	G0
236.2959553841	-14.2864652672	77154	10.08	236.29596647	-14.28644067	3.87	0.542	 	G	 	F2V
85.6736710042	-67.1388522701	26904	7.51	85.67353712	-67.1387611	12.85	0.541	S	 	 	F7V
100.7885070803	-11.7787771814	32183	10.29	100.78852086	-11.77878598	1.05	0.013	 	G	 	B9
266.1280770747	-54.8893730178	86826	8.79	266.12812525	-54.88929699	5.1	1.055	 	 	 	G8III
5.5684061587	19.1293640943	1757	9.52	5.56838406	19.12935707	0.76	1.168	 	 	 	K0
236.6327832272	-47.233505228	77268	10.63	236.63422693	-47.23252006	39.78	1.309	 	G	 	M0:
125.000427884	19.8509712971	40832	7.7	125.00050104	19.85098887	2.8	0.978	S	 	 	G5
80.0048461285	40.6770781078	24880	9.14	80.00490638	40.67713508	4.87	0.386	 	 	 	A5
130.1395979146	13.5563955786	42563	10.18	130.14066223	13.55676031	18.88	0.8	 	G	 	
31.8824297558	65.4821272042	9906	8.8	31.8824386	65.48212385	2.25	0.64	 	 	 	A-F
184.9184757096	5.5450847636	60112	9.06	184.91850179	5.54527109	9.63	0.539	S	 	 	G5
8.7223486091	18.9000626478	2730	8.91	8.72237245	18.90010037	6.24	0.549	 	 	 	F5
182.3384456163	52.5705744156	59261	9.47	182.33847221	52.57088786	18.86	0.863	 	 	 	K0
137.9249785634	-50.9169578714	45129	7.76	137.92511373	-50.9170855	5.97	1.08	 	 	 	K0III
273.7932881744	-81.8422104605	89434	7.92	273.79342469	-81.84212228	3.57	0.195	S	 	 	A2/A3IV/V
296.2367596914	13.0465725087	97163	9.22	296.23675051	13.04657579	2.24	1.068	 	 	 	K2
6.8612231656	26.2787988446	2174	7.56	6.8610316	26.27896981	16.49	0.585	S	 	 	F8
204.295784379	-52.0538344399	66434	8.95	204.29580766	-52.05381361	2.2	1.437	 	 	 	K2/K3III
199.2980880034	-46.4767444	64818	7.85	199.29810258	-46.4767479	0.86	1.63	 	 	 	K5/M0III
313.6304341543	25.6463943785	103198	8.72	313.6303829	25.64640675	2.16	1.069	 	 	 	K2
1.4301431012	-15.3654833793	480	8.6	1.43016919	-15.36550173	1.87	1.1	 	 	 	K1III
164.9554879117	-44.7717855628	53749	9.02	164.95544378	-44.77182241	2.64	1.032	 	 	 	K0III
183.6540799632	39.3422527411	59701	6.96	183.65410014	39.34229163	1.23	1.6	S	 	 	K7III
128.5132895807	-1.5682174236	42030	7.46	128.51356616	-1.5679785	19.47	0.612	S	 	 	G0
303.8017457085	38.6087940208	99821	8.01	303.80174913	38.6087895	1.86	0.002	S	 	 	B9IV
239.9990496724	-31.4281066632	78371	8.91	239.99906494	-31.42808525	2.23	1.043	 	 	 	K0III
309.976067268	38.7585011375	101970	8.12	309.97605346	38.75850595	2.61	1.041	 	 	 	K2
72.8588525543	-68.4399121824	22567	8.98	72.8588384	-68.43997229	2.55	1.093	 	 	 	K1III
102.7737613946	-34.2766009235	32880	7.91	102.77377116	-34.27662992	1.88	1.376	 	 	 	K2III
232.4323790525	-46.980363911	75860	9.83	232.43241222	-46.98034522	1.04	0.386	 	G	 	F2
30.1027954806	25.0520788769	9371	7.89	30.10266584	25.05209487	4.43	1.011	 	 	 	G8III-IV
237.735124328	-35.0477474884	77631	8.36	237.73488839	-35.04772994	7.15	0.48	 	 	 	F3V
286.6587886729	-51.4175600343	93844	7.19	286.65880929	-51.41756176	1.61	0.523	 	 	 	F4Ib
57.1560851696	51.8232686198	17800	7.7	57.15637762	51.8233682	16.24	0.656	S	 	 	G5V
133.3168266001	7.7773988469	43637	8.44	133.31681745	7.77742884	0.37	0.886	S	 	 	G5
34.7414444755	23.1678152615	10795	6.45	34.74149127	23.16783614	9.51	0.376	S	 	 	A7V
273.1256145352	-6.0551481378	89226	8.91	273.12555695	-6.05508961	5.94	0.432	 	 	 	F0
240.4048166856	-34.2288823162	78507	9.01	240.40489109	-34.22891666	8.69	0.503	 	 	 	F5/F6V
251.9427048898	-29.9395935634	82215	8.9	251.9428078	-29.93949481	7.05	0.569	 	 	 	F5V
308.6923555746	-33.922635821	101549	10.14	308.69234213	-33.92265738	27.6	0.95	 	 	 	
161.4775859601	-19.6506149611	52648	8.72	161.47769926	-19.6505716	4.19	1.169	 	 	 	K0/K1III
283.6212837482	-45.486267766	92788	6.65	283.62126995	-45.4862587	0.39	-0.081	S	 	 	Ap Si
193.3891079035	62.5990720708	62906	8.83	193.38899615	62.5991288	4.37	0.366	 	 	 	F8
223.7734385211	-61.8739390084	72995	6.97	223.77367595	-61.87384971	5.91	0.017	S	 	 	B9IV/V
84.0626150828	-5.6479227192	26314	6.56	84.06261308	-5.64792024	1.84	-0.18	S	 	 	B3Vvar
187.5984805108	-27.0857701274	61024	8.17	187.59850276	-27.08580136	0.63	1.646	 	 	P	M2III
99.7720837292	22.0308810806	31813	6.09	99.77204904	22.0309399	7.78	1.027	S	 	 	G9III
208.8707636263	46.3267465158	67997	10.08	208.87076873	46.32676037	0.92	1.214	 	 	 	K2
89.6001602534	29.6269919586	28270	7.97	89.60018718	29.62700241	4.65	0.227	S	 	 	B9
22.3298516589	54.3587121299	6932	8.7	22.32984023	54.35871755	1.68	0.177	 	 	 	A0
52.0480187361	-35.8534261165	16156	6.49	52.04791177	-35.85341812	9.01	0.126	S	 	 	A1V
39.7430967009	62.5915084791	12346	6.66	39.74288059	62.59156708	8.44	-0.015	S	 	 	B9
55.3920931544	-78.2986794222	17242	8.89	55.39200435	-78.2987397	3.74	1.071	 	 	 	G8/K0III
122.975343839	-11.4725713247	40146	8.46	122.97537489	-11.47258129	2.86	0.011	 	 	 	B9
289.4541607603	11.5954219336	94834	5.28	289.45416014	11.59539126	7.72	0.196	S	 	 	F0IV
81.6633259735	-13.8595087029	25454	7.12	81.66335982	-13.85952613	5.45	0.077	S	 	 	A2III/IV
22.6631422088	25.9149592017	7034	7.25	22.66314837	25.91482241	15.58	0.413	S	 	 	F0
65.6104338393	36.9056364931	20421	8.07	65.61042162	36.9056555	3.07	0.135	 	 	 	B9
32.4091296508	-48.5990866808	10080	7.74	32.40891902	-48.59910124	5.2	1.003	S	 	 	K0III
102.5040854286	46.1847322422	32774	7.15	102.50410565	46.18479602	3.53	1.29	S	 	 	K0
183.9445997129	-23.3539021078	59801	6.53	183.94460011	-23.35380508	14.39	0.46	S	 	 	F5/F6V
245.336287716	35.8976940454	80128	8.63	245.33631502	35.89770316	7.95	0.44	S	 	 	F8
267.8572667479	-53.8387862587	87386	6.61	267.85732973	-53.83860054	16.64	0.271	S	 	 	A9V
30.4519947661	-12.0080906037	9464	8.88	30.45179873	-12.00813501	7.01	0.569	S	 	 	G0V
313.8954842733	60.0219538614	103292	7.61	313.89549945	60.02194866	2.08	1.856	 	 	 	K5
41.8546177973	17.2099299885	13023	8.51	41.85463912	17.20995461	3.15	0.135	S	 	 	A0
246.3890738168	25.2222454832	80471	8.44	246.38902105	25.22229057	3.91	1.063	 	 	 	K0
24.0128564635	47.1144671426	7457	7.07	24.01278639	47.11449716	3.4	-0.051	S	 	 	B9
65.907252938	-4.1210144849	20503	8.15	65.90722411	-4.12100328	4.1	0.372	S	 	 	A5
211.6745806212	-41.7424992047	68938	8.74	211.67459642	-41.74248292	0.95	1.57	 	 	 	K3III
231.7938411139	-41.6426248775	75636	10.33	231.79384596	-41.64252119	9.91	0.654	 	G	 	F8
214.6301264927	21.4731986038	69918	7.78	214.63027273	21.47322009	3.71	1.166	S	 	 	K0
56.1473146459	32.1679383799	17468	9.67	56.14731143	32.1679613	4.52	0.88	 	D	G	A2
192.2700856055	-69.3923838087	62558	7.74	192.27033048	-69.39239742	5.86	0.56	S	 	 	F5III
148.5756186022	-42.917102851	48565	7.32	148.57573785	-42.91715399	5.51	0.97	S	 	 	G8III
143.7535958009	-51.1821195917	47025	10.57	143.75363822	-51.18211755	5.09	0.629	 	G	 	G0
231.4749006956	5.9508417115	75537	8.37	231.4749309	5.95082934	3.01	0.155	S	 	 	A0
191.8369820245	-30.2126235504	62407	9.61	191.83715545	-30.21254937	4.22	0.572	 	 	 	F8/G0V
267.6183029258	-53.6124061464	87314	5.68	267.61829297	-53.61238082	3.96	-0.099	S	 	W	B2V + B3V
179.6663701759	12.8547128354	58417	10.1	179.66643674	12.8547447	2.84	0.673	 	 	 	G0
229.0173339743	26.5053330928	74709	8.7	229.01741187	26.50532619	3.33	1.104	 	 	 	K2
146.8618570621	-63.6008879842	48030	7.89	146.86218123	-63.60101712	3.89	1.2	 	 	 	K0III
86.7074890665	9.6629538	27276	7.67	86.70749883	9.66299755	4.61	1.042	 	 	 	K0
242.6834856514	-13.5130344959	79271	10.02	242.68360269	-13.51289068	5.13	0.667	 	G	 	F7/F8w...
13.8177267717	85.702593714	4320	8.1	13.81781143	85.70263603	4.25	1.067	 	 	 	K0
286.6492679151	1.5223330646	93840	7.6	286.64928192	1.5222977	2.88	1.583	 	 	 	K5
68.7057814934	-1.8647343822	21344	8.23	68.70576092	-1.86472991	4.56	1.131	 	 	 	K0
76.8211354234	72.0856733526	23822	8.13	76.82118157	72.08567712	2.25	1.59	 	 	 	K2
14.6159394938	12.1254571454	4570	8.39	14.61598551	12.12559576	4.25	0.924	S	 	 	G5
18.3392919812	25.4607729258	5701	8.98	18.33927556	25.46079553	4.82	0.374	S	 	 	A2
213.7665700164	0.9612326061	69632	9.91	213.76678131	0.96137912	6.17	0.64	 	 	 	G0
268.2334843357	66.4190751453	87530	7.68	268.23347826	66.41907043	3.13	0.908	S	 	 	K0
174.7734000127	-16.6122674026	56835	7.78	174.77343499	-16.61230617	2.09	1.574	S	 	 	M2III
231.1959993432	-61.3854356981	75443	8.98	231.19602142	-61.38542933	0.6	1.792	 	 	 	
140.6782779762	-49.273976735	45986	9.2	140.67828457	-49.27399336	1.67	0.056	 	 	 	A0V
23.3597760028	54.9448667607	7253	6.92	23.3597807	54.94486941	0.07	1.852	S	 	 	K3Ib
78.7841692611	6.4411969629	24473	10.42	78.78417271	6.44120214	0.6	0.026	 	G	 	B8
192.9614429043	-52.1286906527	62774	9.27	192.96156386	-52.128668	0.93	0.355	 	 	P	A3:mA5-A7
214.3912631694	70.3585402316	69839	9.52	214.39194454	70.35845791	4.97	0.743	 	 	 	G5
153.4699397864	-69.7762692119	50118	9.08	153.47033184	-69.77636432	3.48	0.597	 	 	 	F8/G0IV/V
51.3258877909	58.694537559	15943	6.85	51.32606344	58.69450358	7.32	1.068	S	 	 	K1III
249.8761131636	50.5676210467	81563	11.88	249.8748842	50.56860064	45.89	1.77	 	G	 	K:
291.2915112035	-51.1006313044	95468	6.88	291.29151759	-51.10058036	4.31	1.55	S	 	 	M2III
152.7754690738	5.2522415437	49880	7.26	152.775602	5.25218445	3.99	1.093	S	 	 	K0
19.4553155578	-49.7963813012	6063	8.44	19.45518731	-49.79628527	2.84	1.15	S	 	 	K1III
151.3031454336	-42.1722991624	49413	6.53	151.30298067	-42.17229435	6.93	1.055	S	 	 	K0III
302.1495529668	-23.5905401267	99229	7.54	302.14968868	-23.59028329	19.32	0.524	S	 	 	F7V
101.2464373345	10.7526427776	32337	8.0	101.24643063	10.75267367	3.05	0.724	S	 	 	G0III
278.5238612016	47.1131470186	91022	8.8	278.52382238	47.11314872	1.9	-0.1	 	 	 	A0
180.3093678093	52.8049890047	58617	9.27	180.30934449	52.80510572	2.56	1.054	 	 	 	G5
209.9091949546	-61.7233224368	68365	7.85	209.90918064	-61.7233281	1.9	1.068	 	 	 	K0III
76.677607893	53.5031968214	23788	8.66	76.67761153	53.50321787	2.58	0.128	 	 	 	B9
86.4188679657	18.6568924117	27183	8.07	86.41886794	18.65690087	0.86	0.676	 	 	 	G5
74.1309197753	40.1691869583	22966	8.11	74.13091933	40.1691925	1.21	0.055	 	 	 	B8
132.5426175453	-49.9246378165	43380	7.55	132.54268301	-49.92468057	3.95	0.264	S	 	 	F0IV
186.28693604	-48.3091014832	60592	7.22	186.28695782	-48.30911332	3.38	1.591	S	 	 	K4III
83.5658987031	-18.8120157008	26122	6.72	83.56590977	-18.81199893	4.88	1.609	S	 	 	M0III
148.4594224412	-67.3200490077	48528	8.24	148.46007669	-67.3201552	10.21	0.432	 	 	 	F5V
301.0805303306	-62.3221673956	98841	9.06	301.08055236	-62.32222709	1.65	0.824	 	 	 	G5IV
280.7060548958	57.8652118405	91773	7.94	280.70548417	57.86517463	16.18	0.647	S	 	 	G5
191.7542044254	-60.4073964697	62373	8.05	191.75416131	-60.40731106	4.86	1.115	 	 	 	G8III/IV
262.3426162852	75.6375649325	85585	8.48	262.3426496	75.63756012	7.15	0.368	 	 	 	F5
74.3345533174	-37.8996321112	23042	8.94	74.33443821	-37.89907408	16.87	0.649	 	 	 	G6V
252.1341337092	-28.4225802529	82264	9.47	252.13416972	-28.42256268	0.51	1.197	 	 	 	G8/K0IV/V
117.7508164303	31.6135348972	38317	6.83	117.75085419	31.61363455	4.68	0.18	S	 	 	A5
33.4684237276	-7.9595775629	10394	8.88	33.46841342	-7.95945499	1.26	1.075	S	 	 	G5
269.769743634	-5.048439258	88058	7.4	269.76964779	-5.04834189	9.97	0.582	S	 	 	F8
299.4970490472	36.3278040379	98262	7.45	299.49702102	36.32775759	2.73	-0.04	S	 	 	B9
135.116547415	-40.3567655903	44225	9.15	135.11658266	-40.35677225	1.82	-0.012	 	 	 	B8IV
127.9809882357	36.3802480056	41845	8.69	127.98095388	36.3802797	5.61	0.341	S	 	 	F2
4.7525865404	-24.4429045148	1527	9.16	4.75252177	-24.44285831	7.72	0.448	 	 	 	F3V
202.7547748217	42.9833399217	65935	9.61	202.75556198	42.98349373	24.06	0.902	 	 	 	K2III
121.9359876499	35.6252978178	39778	8.39	121.93598762	35.62531629	4.69	0.203	S	 	 	A5
310.9120416276	9.1144033626	102296	7.92	310.91206265	9.11449463	6.03	0.298	S	 	 	A3
187.9783684168	68.5147280991	61157	7.37	187.97795001	68.51481786	11.56	0.529	S	 	 	F5
139.7581266412	-67.6794961172	45704	9.73	139.75804402	-67.67946802	2.77	0.46	 	G	 	F3/F5IV:
128.1470721881	-5.8995082218	41896	6.88	128.14708162	-5.89948676	3.19	0.98	S	 	 	G5
70.5104325792	76.4841957137	21859	9.62	70.51047657	76.48417187	5.61	0.286	 	 	 	A2
229.7139906947	29.9174820932	74944	7.84	229.71408688	29.91739593	9.95	0.366	S	 	 	F2
78.3547377678	-65.2361047008	24337	8.38	78.35476591	-65.23614393	1.79	-0.054	S	 	 	B8V
197.2166670857	69.9691317288	64152	8.6	197.21678793	69.96913134	9.1	0.446	S	 	 	F8
49.2179939661	-35.7129143646	15262	8.81	49.21785459	-35.71295758	6.39	0.661	S	 	 	G5V
210.4522667095	-8.2857556553	68535	8.69	210.45241106	-8.28594869	8.67	0.559	S	 	 	G0
173.486158849	-48.8192342842	56413	8.17	173.48716531	-48.81893849	23.61	0.726	 	 	 	G5V
27.4973861272	62.1510072236	8529	8.07	27.49741849	62.1510063	4.95	0.87	 	 	 	F7V
141.2467028608	-61.3466224671	46178	8.62	141.24674625	-61.34663129	1.32	-0.01	 	 	 	B8/B9V
100.7912519799	-28.3527746076	32185	7.29	100.79124792	-28.352746	5.2	0.047	S	 	 	A0IV
267.3307610271	24.1763862872	87225	7.88	267.33076513	24.17635469	4.74	0.173	 	 	 	A2
183.5582404818	33.4501702221	59673	8.04	183.55847341	33.45014458	4.8	0.864	S	 	 	G8IV
227.8021959911	17.391100549	74300	9.21	227.80219268	17.39113324	3.06	0.951	 	 	 	K0
